view_id,customer_id,product_id,view_date,category,device_type
1318,258,45,2024-12-27,Clothing,tablet
1319,102,62,2024-11-01,Toys,mobile
1320,209,39,2024-07-07,Home,tablet
1321,291,96,2025-03-22,Clothing,mobile
1322,354,58,2025-01-27,Clothing,mobile
1323,471,81,2025-03-17,Clothing,mobile
1324,286,99,2024-09-29,Home,mobile
1325,116,83,2024-12-04,Electronics,tablet
1326,264,64,2025-03-24,Toys,mobile
1327,150,44,2024-09-29,Clothing,mobile
1328,300,29,2025-01-01,Home,tablet
1329,442,59,2025-02-27,Electronics,desktop
1330,36,71,2024-12-02,Toys,tablet
1331,453,92,2024-12-06,Home,tablet
1332,333,9,2024-05-25,Toys,tablet
1333,477,92,2024-10-27,Clothing,mobile
1334,287,6,2024-06-19,Electronics,mobile
1335,303,29,2025-04-08,Home,mobile
1336,311,58,2024-08-01,Electronics,desktop
1337,208,17,2024-10-07,Clothing,mobile
1338,106,16,2024-08-30,Electronics,desktop
1339,446,87,2025-03-24,Electronics,mobile
1340,158,95,2024-05-08,Books,tablet
1341,121,3,2024-09-04,Electronics,mobile
1342,55,21,2025-01-17,Toys,desktop
1343,400,64,2024-11-07,Home,desktop
1344,12,90,2024-12-28,Books,mobile
1345,145,36,2024-05-03,Home,tablet
1346,400,86,2025-01-21,Home,mobile
1347,396,62,2024-10-15,Clothing,mobile
1348,136,42,2024-08-29,Clothing,mobile
1349,468,76,2025-04-04,Books,tablet
1350,3,42,2024-10-14,Clothing,desktop
1351,144,61,2024-05-29,Clothing,tablet
1352,30,13,2024-08-06,Clothing,desktop
1353,237,11,2024-11-13,Home,desktop
1354,279,54,2025-03-22,Books,desktop
1355,348,16,2024-09-16,Home,tablet
1356,115,8,2024-07-17,Toys,mobile
1357,104,59,2024-10-30,Home,mobile
1358,118,57,2024-07-08,Toys,mobile
1359,5,40,2024-06-28,Electronics,mobile
1360,468,59,2024-11-21,Electronics,mobile
1361,360,2,2025-04-01,Toys,tablet
1362,248,94,2024-10-29,Toys,tablet
1363,364,94,2024-05-31,Home,tablet
1364,321,76,2024-09-17,Toys,tablet
1365,121,10,2024-06-22,Books,tablet
1366,286,44,2024-06-08,Electronics,tablet
1367,149,11,2024-08-07,Electronics,tablet
1368,84,79,2024-12-19,Toys,mobile
1369,454,80,2024-11-17,Clothing,desktop
1370,406,81,2024-08-25,Clothing,tablet
1371,466,90,2024-10-15,Toys,desktop
1372,456,2,2024-11-29,Books,tablet
1373,231,50,2024-10-15,Clothing,tablet
1374,288,12,2024-06-26,Toys,mobile
1375,161,90,2025-02-13,Books,desktop
1376,272,23,2025-04-08,Books,mobile
1377,460,18,2024-06-25,Home,mobile
1378,38,62,2024-07-16,Books,desktop
1379,500,96,2024-05-16,Clothing,mobile
1380,226,62,2024-06-08,Clothing,tablet
1381,142,38,2024-10-16,Toys,tablet
1382,292,67,2024-08-15,Toys,tablet
1383,481,38,2024-12-11,Books,tablet
1384,151,67,2024-10-25,Electronics,tablet
1385,114,94,2024-12-28,Home,mobile
1386,237,61,2025-04-01,Electronics,mobile
1387,66,1,2024-08-01,Books,tablet
1388,361,94,2024-09-10,Books,tablet
1389,341,45,2024-07-08,Electronics,mobile
1390,258,96,2024-04-17,Home,desktop
1391,475,28,2025-04-16,Electronics,mobile
1392,249,21,2025-02-12,Toys,mobile
1393,457,13,2024-06-01,Clothing,mobile
1394,449,27,2024-08-14,Toys,mobile
1395,331,100,2024-07-27,Clothing,mobile
1396,323,7,2024-04-19,Books,desktop
1397,180,22,2024-05-01,Home,tablet
1398,190,74,2024-08-23,Electronics,tablet
1399,407,53,2024-12-28,Home,desktop
1400,154,79,2024-06-14,Electronics,tablet
1401,196,79,2024-06-01,Toys,tablet
1402,466,4,2024-11-09,Toys,tablet
1403,311,96,2024-11-21,Electronics,desktop
1404,262,23,2025-03-28,Home,desktop
1405,419,70,2024-10-07,Electronics,tablet
1406,406,88,2024-09-11,Books,tablet
1407,427,84,2025-04-15,Toys,tablet
1408,143,84,2024-11-11,Books,mobile
1409,342,76,2025-01-24,Toys,mobile
1410,316,33,2024-07-20,Toys,mobile
1411,101,28,2025-03-18,Clothing,desktop
1412,244,8,2025-02-06,Books,tablet
1413,490,1,2024-07-28,Books,desktop
1414,12,37,2025-01-02,Clothing,desktop
1415,239,63,2024-08-22,Home,desktop
1416,49,22,2024-12-12,Books,tablet
1417,42,70,2024-06-25,Electronics,mobile
1418,166,21,2024-12-25,Clothing,tablet
1419,82,96,2025-03-07,Books,tablet
1420,429,35,2024-06-17,Home,desktop
1421,291,79,2024-09-30,Books,desktop
1422,158,5,2024-05-17,Toys,desktop
1423,216,60,2024-06-02,Electronics,mobile
1424,490,46,2024-10-17,Clothing,mobile
1425,158,50,2024-10-04,Toys,mobile
1426,462,48,2024-05-22,Home,tablet
1427,134,6,2024-10-27,Toys,desktop
1428,67,89,2024-07-18,Toys,tablet
1429,336,56,2024-04-16,Home,mobile
1430,7,59,2024-09-20,Toys,desktop
1431,436,29,2025-03-01,Clothing,mobile
1432,14,71,2024-12-13,Books,desktop
1433,73,77,2025-04-02,Toys,desktop
1434,399,18,2024-11-26,Clothing,tablet
1435,405,2,2024-07-02,Books,tablet
1436,163,8,2024-07-22,Books,mobile
1437,66,75,2024-08-22,Toys,tablet
1438,347,97,2024-11-15,Clothing,tablet
1439,130,54,2024-09-19,Toys,tablet
1440,419,38,2025-01-02,Home,desktop
1441,466,48,2025-04-11,Books,tablet
1442,206,27,2024-10-09,Toys,mobile
1443,276,20,2025-01-04,Books,desktop
1444,466,12,2025-03-15,Clothing,desktop
1445,256,43,2025-02-02,Electronics,tablet
1446,266,61,2025-03-02,Toys,desktop
1447,25,31,2024-10-04,Toys,mobile
1448,450,91,2024-09-03,Books,mobile
1449,281,96,2024-06-03,Clothing,desktop
1450,253,61,2025-02-10,Home,tablet
1451,310,74,2025-01-20,Clothing,tablet
1452,289,67,2025-02-13,Toys,desktop
1453,164,91,2024-12-13,Home,mobile
1454,95,35,2024-12-06,Clothing,desktop
1455,270,95,2024-06-06,Electronics,tablet
1456,321,15,2024-06-29,Books,tablet
1457,110,16,2024-12-03,Clothing,desktop
1458,336,13,2024-07-09,Clothing,mobile
1459,310,35,2024-07-22,Electronics,desktop
1460,238,75,2025-01-31,Toys,mobile
1461,381,59,2024-10-02,Books,mobile
1462,436,21,2024-11-08,Clothing,desktop
1463,387,54,2024-06-06,Home,desktop
1464,483,75,2024-10-22,Clothing,mobile
1465,425,30,2025-04-10,Books,mobile
1466,390,48,2025-01-27,Clothing,mobile
1467,25,35,2024-05-08,Electronics,mobile
1468,141,86,2025-03-23,Clothing,tablet
1469,117,38,2024-10-26,Clothing,desktop
1470,482,31,2025-01-11,Home,mobile
1471,392,78,2025-02-04,Electronics,desktop
1472,405,24,2024-07-21,Electronics,mobile
1473,482,49,2025-04-09,Clothing,desktop
1474,452,96,2024-09-22,Home,desktop
1475,25,100,2024-06-07,Clothing,mobile
1476,79,32,2024-12-13,Clothing,mobile
1477,68,55,2024-11-20,Books,desktop
1478,173,79,2024-10-25,Books,desktop
1479,444,58,2025-01-06,Home,desktop
1480,12,99,2025-03-23,Toys,tablet
1481,288,3,2024-07-06,Books,mobile
1482,128,80,2025-02-26,Toys,tablet
1483,96,69,2024-04-19,Electronics,tablet
1484,92,85,2025-01-05,Books,mobile
1485,141,10,2024-12-04,Books,mobile
1486,31,83,2025-03-02,Home,tablet
1487,334,25,2024-07-06,Toys,mobile
1488,20,68,2024-05-04,Books,desktop
1489,146,61,2025-04-07,Books,desktop
1490,477,29,2024-10-21,Home,tablet
1491,316,19,2024-08-23,Home,tablet
1492,447,43,2025-03-06,Toys,mobile
1493,390,66,2024-11-17,Electronics,mobile
1494,160,74,2024-06-24,Electronics,tablet
1495,349,61,2024-05-20,Clothing,tablet
1496,43,43,2025-02-23,Books,desktop
1497,254,25,2024-09-03,Toys,desktop
1498,130,20,2024-06-24,Books,mobile
1499,60,48,2024-11-08,Toys,desktop
1500,151,83,2025-04-01,Toys,mobile
1501,467,87,2024-10-27,Toys,mobile
1502,287,24,2025-04-13,Books,mobile
1503,499,11,2024-10-26,Home,desktop
1504,5,98,2025-01-05,Books,tablet
1505,467,55,2024-09-09,Toys,tablet
1506,418,28,2024-12-01,Clothing,desktop
1507,266,69,2025-04-12,Electronics,tablet
1508,345,63,2024-10-16,Toys,mobile
1509,130,59,2024-12-06,Clothing,tablet
1510,382,5,2024-11-24,Home,desktop
1511,267,51,2025-02-11,Toys,tablet
1512,178,21,2024-08-25,Clothing,mobile
1513,253,12,2024-12-06,Toys,mobile
1514,415,50,2024-04-21,Books,desktop
1515,56,4,2024-08-29,Clothing,desktop
1516,463,42,2024-07-29,Books,desktop
1517,457,84,2024-06-25,Books,mobile
1518,471,38,2024-11-04,Clothing,tablet
1519,83,25,2025-03-30,Electronics,tablet
1520,393,14,2024-12-08,Clothing,desktop
1521,99,75,2024-11-13,Electronics,tablet
1522,149,32,2024-09-19,Toys,tablet
1523,329,11,2024-10-19,Toys,desktop
1524,156,61,2024-06-22,Clothing,desktop
1525,190,18,2024-11-02,Toys,mobile
1526,494,27,2024-10-04,Home,mobile
1527,371,55,2024-08-10,Books,mobile
1528,263,54,2024-10-03,Books,mobile
1529,80,82,2024-10-07,Electronics,tablet
1530,400,87,2025-01-31,Toys,tablet
1531,252,75,2024-08-19,Electronics,mobile
1532,97,21,2025-03-21,Books,mobile
1533,260,44,2024-06-22,Books,desktop
1534,260,5,2024-10-10,Toys,tablet
1535,103,87,2024-09-15,Home,tablet
1536,40,41,2024-07-14,Home,mobile
1537,273,59,2024-04-24,Toys,tablet
1538,101,89,2024-11-19,Toys,desktop
1539,359,54,2024-07-07,Electronics,desktop
1540,380,74,2024-06-10,Toys,tablet
1541,308,22,2024-06-10,Home,mobile
1542,221,83,2024-12-09,Toys,tablet
1543,308,65,2024-05-19,Electronics,desktop
1544,420,64,2024-05-22,Electronics,mobile
1545,124,71,2024-09-02,Electronics,tablet
1546,422,4,2025-03-03,Electronics,mobile
1547,231,65,2024-07-26,Clothing,mobile
1548,178,15,2024-10-29,Toys,desktop
1549,63,76,2024-12-06,Books,mobile
1550,485,22,2024-06-29,Toys,tablet
1551,116,86,2024-12-21,Clothing,mobile
1552,191,47,2024-05-30,Electronics,mobile
1553,62,81,2025-02-07,Clothing,tablet
1554,256,93,2024-07-27,Home,desktop
1555,483,46,2024-07-26,Home,desktop
1556,7,14,2024-12-18,Toys,tablet
1557,155,50,2024-10-13,Toys,tablet
1558,92,20,2024-09-08,Books,desktop
1559,470,50,2025-02-28,Books,mobile
1560,14,33,2024-05-28,Home,tablet
1561,455,59,2025-03-15,Electronics,mobile
1562,229,43,2024-11-29,Clothing,tablet
1563,86,79,2024-07-25,Books,desktop
1564,133,12,2024-06-27,Books,mobile
1565,183,40,2024-08-23,Electronics,mobile
1566,386,20,2024-05-27,Electronics,tablet
1567,62,94,2025-04-06,Toys,mobile
1568,219,38,2024-11-06,Clothing,tablet
1569,405,3,2025-04-14,Electronics,desktop
1570,246,28,2024-08-18,Books,mobile
1571,230,56,2024-05-29,Books,tablet
1572,79,90,2025-01-24,Home,mobile
1573,149,94,2025-04-12,Electronics,tablet
1574,138,13,2024-08-09,Toys,tablet
1575,471,77,2025-02-26,Clothing,tablet
1576,314,66,2024-04-29,Toys,desktop
1577,376,37,2025-03-10,Books,mobile
1578,423,49,2024-07-28,Toys,desktop
1579,389,66,2024-06-30,Books,tablet
1580,65,36,2025-03-01,Books,tablet
1581,13,54,2025-02-19,Books,desktop
1582,213,26,2024-07-23,Books,desktop
1583,474,75,2024-08-04,Books,mobile
1584,242,72,2024-06-22,Home,tablet
1585,493,40,2024-07-04,Toys,desktop
1586,213,43,2024-10-20,Home,tablet
1587,181,22,2024-06-05,Home,tablet
1588,338,20,2024-08-05,Electronics,mobile
1589,485,8,2024-11-19,Electronics,mobile
1590,173,29,2024-10-23,Electronics,mobile
1591,160,40,2024-12-04,Clothing,desktop
1592,164,90,2024-07-04,Electronics,tablet
1593,465,30,2024-08-08,Toys,desktop
1594,483,81,2024-05-16,Home,desktop
1595,497,84,2024-05-06,Toys,mobile
1596,188,55,2024-10-30,Electronics,tablet
1597,395,16,2025-01-30,Clothing,tablet
1598,191,46,2025-02-19,Clothing,mobile
1599,405,62,2024-05-09,Home,tablet
1600,308,7,2024-07-18,Toys,mobile
1601,256,80,2025-02-24,Books,desktop
1602,183,45,2024-08-22,Toys,desktop
1603,117,59,2025-03-22,Electronics,mobile
1604,282,56,2025-03-30,Books,desktop
1605,196,48,2024-07-01,Clothing,desktop
1606,34,27,2025-01-07,Home,mobile
1607,52,53,2024-05-22,Home,desktop
1608,112,87,2024-06-09,Clothing,tablet
1609,252,88,2024-07-03,Electronics,desktop
1610,82,73,2024-04-20,Clothing,mobile
1611,232,35,2024-10-08,Electronics,tablet
1612,227,51,2024-07-08,Books,tablet
1613,233,84,2025-01-25,Clothing,desktop
1614,221,37,2024-08-16,Electronics,tablet
1615,436,81,2024-11-30,Books,mobile
1616,413,95,2025-01-10,Clothing,tablet
1617,422,57,2025-02-18,Home,desktop
1618,42,8,2024-11-16,Clothing,desktop
1619,21,79,2024-05-08,Toys,tablet
1620,42,95,2024-10-17,Clothing,mobile
1621,397,94,2024-12-14,Toys,mobile
1622,113,20,2024-06-02,Books,desktop
1623,105,53,2025-03-30,Clothing,desktop
1624,192,12,2024-09-10,Books,mobile
1625,17,49,2024-04-29,Books,tablet
1626,120,17,2024-10-09,Electronics,tablet
1627,393,64,2024-12-27,Books,tablet
1628,425,42,2024-09-07,Books,tablet
1629,129,94,2024-05-16,Clothing,mobile
1630,130,29,2024-11-24,Clothing,desktop
1631,60,19,2024-09-23,Home,desktop
1632,48,11,2024-09-09,Electronics,tablet
1633,29,98,2024-06-14,Books,mobile
1634,97,50,2024-06-14,Electronics,mobile
1635,10,71,2024-11-28,Toys,tablet
1636,242,58,2024-07-07,Books,tablet
1637,314,34,2024-05-22,Electronics,tablet
1638,444,20,2025-01-17,Home,desktop
1639,232,50,2024-09-03,Home,tablet
1640,277,88,2025-01-08,Books,desktop
1641,284,10,2025-02-20,Toys,mobile
1642,203,32,2024-08-18,Home,mobile
1643,247,52,2024-09-10,Home,desktop
1644,290,15,2024-08-19,Toys,desktop
1645,264,84,2024-12-21,Electronics,desktop
1646,443,3,2025-01-02,Home,desktop
1647,214,37,2024-12-13,Clothing,tablet
1648,200,40,2025-03-25,Home,mobile
1649,433,72,2024-07-05,Electronics,tablet
1650,79,40,2024-08-18,Electronics,desktop
1651,401,56,2024-07-04,Books,tablet
1652,444,23,2024-12-03,Clothing,tablet
1653,343,11,2024-07-10,Electronics,mobile
1654,344,64,2024-05-07,Toys,tablet
1655,173,8,2024-07-05,Clothing,mobile
1656,467,93,2025-03-07,Clothing,desktop
1657,69,94,2025-01-20,Toys,tablet
1658,416,56,2024-12-30,Home,desktop
1659,428,60,2024-06-29,Toys,mobile
1660,449,10,2024-09-13,Toys,desktop
1661,87,39,2024-07-19,Home,desktop
1662,101,28,2025-02-27,Home,mobile
1663,8,49,2025-03-18,Home,desktop
1664,333,36,2024-11-26,Home,desktop
1665,200,13,2024-07-07,Home,desktop
1666,87,96,2024-12-21,Toys,tablet
1667,43,36,2024-12-06,Books,desktop
1668,385,26,2025-01-27,Books,mobile
1669,109,86,2024-04-16,Electronics,tablet
1670,435,4,2024-10-02,Books,tablet
1671,408,95,2024-09-24,Books,mobile
1672,483,82,2024-11-27,Toys,desktop
1673,152,64,2025-02-25,Home,tablet
1674,17,38,2024-09-11,Home,tablet
1675,133,88,2024-10-03,Toys,tablet
1676,148,87,2024-05-28,Books,desktop
1677,277,22,2024-05-31,Toys,tablet
1678,232,2,2024-07-18,Electronics,mobile
1679,314,31,2025-01-29,Home,desktop
1680,415,11,2025-03-18,Clothing,mobile
1681,366,92,2025-02-04,Electronics,mobile
1682,228,46,2024-04-18,Electronics,tablet
1683,139,96,2024-08-31,Toys,tablet
1684,436,62,2025-01-04,Books,tablet
1685,399,69,2024-11-23,Home,mobile
1686,211,64,2024-12-15,Clothing,desktop
1687,391,10,2024-11-27,Electronics,tablet
1688,499,40,2024-11-24,Clothing,tablet
1689,28,24,2024-04-16,Books,mobile
1690,51,99,2024-12-06,Books,desktop
1691,491,44,2024-06-18,Clothing,mobile
1692,442,60,2024-11-13,Home,tablet
1693,261,62,2025-02-23,Books,mobile
1694,261,87,2024-05-03,Clothing,tablet
1695,350,17,2024-05-14,Electronics,desktop
1696,352,65,2024-06-11,Clothing,mobile
1697,8,95,2024-10-18,Clothing,tablet
1698,320,95,2025-04-13,Toys,tablet
1699,138,57,2025-02-08,Books,tablet
1700,38,55,2024-09-18,Home,tablet
1701,111,53,2025-03-23,Home,mobile
1702,480,56,2024-06-12,Toys,tablet
1703,368,98,2024-12-05,Home,mobile
1704,220,9,2024-10-29,Clothing,tablet
1705,337,22,2024-11-22,Toys,mobile
1706,223,13,2024-11-28,Electronics,mobile
1707,136,89,2024-10-29,Books,tablet
1708,256,48,2025-03-17,Books,tablet
1709,360,18,2024-12-19,Books,tablet
1710,409,76,2024-05-11,Clothing,tablet
1711,329,40,2024-08-23,Electronics,desktop
1712,450,17,2025-04-07,Toys,tablet
1713,463,15,2025-03-02,Toys,tablet
1714,434,15,2024-09-24,Books,tablet
1715,451,79,2024-10-11,Electronics,mobile
1716,49,63,2024-06-02,Electronics,tablet
1717,292,39,2024-11-13,Electronics,mobile
1718,382,13,2025-01-21,Home,mobile
1719,324,81,2025-02-23,Home,mobile
1720,78,32,2024-05-29,Books,mobile
1721,105,9,2024-07-31,Electronics,desktop
1722,169,40,2025-01-08,Electronics,tablet
1723,217,20,2025-02-22,Toys,mobile
1724,378,90,2024-09-21,Toys,tablet
1725,119,91,2025-01-17,Books,mobile
1726,190,85,2025-01-13,Electronics,desktop
1727,255,82,2025-02-27,Books,mobile
1728,370,77,2024-06-21,Toys,tablet
1729,266,80,2024-08-07,Toys,tablet
1730,149,73,2025-03-05,Home,desktop
1731,164,63,2024-07-18,Books,tablet
1732,140,76,2024-09-08,Books,tablet
1733,347,44,2024-08-19,Electronics,mobile
1734,488,38,2025-02-09,Electronics,tablet
1735,258,83,2024-11-03,Home,mobile
1736,374,60,2025-01-11,Clothing,desktop
1737,269,71,2025-03-29,Clothing,tablet
1738,181,99,2024-11-07,Clothing,mobile
1739,160,48,2024-10-13,Books,tablet
1740,351,18,2024-10-10,Books,mobile
1741,400,16,2024-04-27,Toys,desktop
1742,288,55,2024-10-16,Books,mobile
1743,288,39,2024-05-15,Books,tablet
1744,380,68,2025-01-18,Books,mobile
1745,226,59,2024-05-14,Home,tablet
1746,11,89,2024-11-22,Books,desktop
1747,10,96,2024-10-31,Electronics,mobile
1748,271,62,2024-08-26,Electronics,tablet
1749,273,13,2024-12-05,Toys,tablet
1750,424,81,2024-11-08,Home,tablet
1751,402,6,2024-10-25,Electronics,mobile
1752,183,83,2024-12-11,Home,mobile
1753,457,77,2024-10-06,Home,mobile
1754,153,60,2025-01-06,Toys,desktop
1755,488,90,2024-08-29,Home,tablet
1756,315,14,2024-10-23,Books,tablet
1757,334,95,2024-10-15,Home,desktop
1758,124,54,2025-03-07,Toys,desktop
1759,473,4,2024-04-17,Toys,mobile
1760,114,39,2024-09-09,Toys,mobile
1761,278,72,2024-10-08,Electronics,mobile
1762,500,25,2024-12-05,Books,mobile
1763,414,77,2024-07-05,Electronics,mobile
1764,468,32,2025-01-29,Clothing,mobile
1765,213,59,2025-03-10,Books,desktop
1766,172,63,2024-05-17,Home,desktop
1767,288,38,2024-04-25,Toys,desktop
1768,435,92,2025-04-16,Clothing,tablet
1769,174,53,2025-01-11,Books,tablet
1770,113,94,2024-10-15,Electronics,mobile
1771,376,67,2025-01-01,Toys,desktop
1772,405,28,2024-07-25,Electronics,tablet
1773,483,3,2025-03-21,Books,tablet
1774,122,98,2025-01-11,Books,desktop
1775,32,80,2024-09-04,Clothing,tablet
1776,222,22,2025-04-16,Home,tablet
1777,119,96,2024-11-05,Electronics,desktop
1778,39,38,2024-06-10,Clothing,tablet
1779,497,72,2024-12-08,Toys,desktop
1780,268,72,2024-05-29,Home,tablet
1781,233,62,2024-07-28,Clothing,desktop
1782,431,57,2024-07-08,Electronics,tablet
1783,18,6,2024-06-17,Books,tablet
1784,149,78,2025-02-22,Toys,desktop
1785,397,32,2024-07-07,Electronics,tablet
1786,149,99,2025-02-08,Home,desktop
1787,126,10,2025-02-27,Home,desktop
1788,392,3,2024-08-15,Books,tablet
1789,302,59,2024-11-22,Books,mobile
1790,360,76,2024-06-28,Toys,tablet
1791,238,49,2024-12-01,Toys,mobile
1792,135,59,2024-09-07,Books,mobile
1793,151,31,2025-01-17,Books,tablet
1794,236,93,2024-12-25,Home,mobile
1795,224,69,2025-02-19,Books,desktop
1796,203,62,2025-02-20,Clothing,desktop
1797,256,52,2024-08-22,Electronics,mobile
1798,86,89,2024-08-31,Books,desktop
1799,150,41,2024-08-25,Toys,tablet
1800,235,31,2025-04-04,Clothing,desktop
1801,345,85,2024-12-06,Toys,mobile
1802,22,84,2024-11-14,Clothing,tablet
1803,348,22,2024-08-23,Books,desktop
1804,285,4,2025-01-04,Electronics,tablet
1805,269,13,2024-10-12,Toys,mobile
1806,466,45,2024-05-01,Clothing,desktop
1807,258,42,2024-05-23,Home,tablet
1808,29,49,2024-12-03,Books,tablet
1809,213,20,2025-03-17,Electronics,desktop
1810,463,77,2025-01-27,Books,tablet
1811,436,81,2024-08-24,Home,tablet
1812,283,54,2024-07-22,Electronics,mobile
1813,50,36,2024-04-17,Home,mobile
1814,95,97,2025-02-15,Books,mobile
1815,463,1,2024-08-01,Clothing,mobile
1816,499,15,2024-05-15,Books,mobile
1817,407,77,2025-02-10,Books,mobile
1818,88,17,2024-06-03,Books,desktop
1819,44,24,2024-05-21,Toys,mobile
1820,461,58,2024-09-01,Home,tablet
1821,278,72,2024-06-16,Home,desktop
1822,171,91,2024-08-24,Home,tablet
1823,421,23,2024-05-03,Toys,mobile
1824,189,46,2024-12-15,Clothing,mobile
1825,353,72,2024-09-25,Books,tablet
1826,184,8,2024-04-28,Clothing,tablet
1827,3,59,2024-10-21,Toys,tablet
1828,191,90,2024-12-02,Home,desktop
1829,118,59,2024-09-05,Books,mobile
1830,19,13,2024-06-02,Electronics,tablet
1831,23,39,2024-06-27,Electronics,mobile
1832,413,28,2025-02-16,Clothing,tablet
1833,30,89,2025-03-07,Home,mobile
1834,295,61,2025-02-21,Electronics,desktop
1835,108,16,2025-02-27,Clothing,mobile
1836,367,2,2024-05-10,Toys,tablet
1837,281,82,2024-06-07,Clothing,mobile
1838,128,17,2025-01-17,Clothing,desktop
1839,229,30,2025-02-04,Clothing,desktop
1840,111,13,2025-02-07,Books,mobile
1841,136,96,2024-12-27,Clothing,tablet
1842,362,93,2025-03-24,Clothing,desktop
1843,186,94,2024-08-02,Books,desktop
1844,144,82,2024-06-18,Books,mobile
1845,72,13,2024-04-23,Toys,desktop
1846,129,43,2024-05-15,Home,desktop
1847,364,85,2025-03-17,Electronics,tablet
1848,261,94,2024-04-20,Electronics,tablet
1849,3,21,2025-01-20,Clothing,tablet
1850,449,55,2024-06-03,Toys,mobile
1851,388,81,2024-05-06,Clothing,desktop
1852,104,40,2025-01-16,Electronics,mobile
1853,483,83,2025-02-10,Books,desktop
1854,224,15,2024-10-27,Home,desktop
1855,320,73,2025-04-05,Toys,desktop
1856,362,52,2025-01-06,Books,tablet
1857,354,74,2024-07-05,Home,mobile
1858,491,95,2024-09-09,Toys,mobile
1859,473,53,2024-04-17,Toys,desktop
1860,10,87,2025-02-01,Electronics,mobile
1861,405,52,2024-07-12,Books,tablet
1862,384,30,2024-07-25,Toys,mobile
1863,302,33,2024-09-25,Toys,desktop
1864,231,57,2024-06-27,Home,tablet
1865,219,52,2024-12-12,Electronics,tablet
1866,411,9,2024-10-03,Clothing,desktop
1867,66,54,2024-10-17,Electronics,mobile
1868,425,1,2024-04-18,Clothing,desktop
1869,112,44,2024-12-04,Books,mobile
1870,13,99,2024-08-08,Books,mobile
1871,393,75,2024-09-22,Toys,tablet
1872,500,98,2025-03-10,Books,desktop
1873,420,80,2025-01-10,Toys,tablet
1874,86,9,2024-10-31,Electronics,desktop
1875,234,32,2024-08-29,Books,desktop
1876,90,15,2024-12-26,Electronics,tablet
1877,314,12,2025-03-14,Electronics,desktop
1878,54,97,2025-03-02,Books,desktop
1879,12,78,2024-11-16,Electronics,mobile
1880,209,57,2025-01-19,Books,desktop
1881,462,8,2024-09-18,Books,desktop
1882,14,72,2024-07-11,Books,tablet
1883,121,27,2024-06-18,Clothing,tablet
1884,418,62,2024-05-28,Electronics,desktop
1885,437,12,2024-07-02,Home,mobile
1886,377,65,2024-11-11,Books,mobile
1887,20,42,2024-11-01,Electronics,tablet
1888,75,62,2024-05-01,Toys,desktop
1889,400,11,2024-08-09,Books,desktop
1890,243,43,2025-03-29,Books,mobile
1891,223,95,2024-08-20,Home,mobile
1892,70,17,2024-11-10,Clothing,mobile
1893,312,97,2024-07-11,Clothing,tablet
1894,211,32,2024-08-05,Books,desktop
1895,101,93,2024-06-24,Electronics,tablet
1896,186,85,2025-02-25,Toys,desktop
1897,132,85,2024-10-08,Toys,tablet
1898,111,40,2024-11-25,Electronics,desktop
1899,381,23,2024-09-17,Books,mobile
1900,132,56,2025-02-23,Toys,mobile
1901,20,6,2025-01-14,Clothing,mobile
1902,394,86,2024-08-20,Electronics,tablet
1903,24,50,2024-12-26,Home,mobile
1904,227,37,2024-08-24,Books,desktop
1905,154,64,2024-08-08,Electronics,tablet
1906,293,54,2024-08-27,Toys,desktop
1907,230,72,2025-04-04,Books,tablet
1908,469,49,2025-01-29,Clothing,desktop
1909,310,99,2025-02-21,Books,desktop
1910,488,11,2024-11-15,Books,tablet
1911,359,88,2024-07-31,Clothing,tablet
1912,405,49,2024-08-17,Clothing,mobile
1913,202,21,2024-11-07,Books,mobile
1914,38,66,2024-06-05,Clothing,desktop
1915,430,63,2025-02-21,Electronics,desktop
1916,260,83,2024-09-28,Clothing,desktop
1917,188,28,2025-03-07,Clothing,tablet
1918,57,17,2025-04-03,Books,tablet
1919,429,6,2024-06-23,Electronics,mobile
1920,20,19,2025-03-21,Home,desktop
1921,273,56,2025-02-05,Home,mobile
1922,119,28,2025-01-01,Toys,tablet
1923,71,66,2025-03-11,Clothing,tablet
1924,4,38,2024-09-09,Clothing,tablet
1925,221,37,2025-03-06,Electronics,mobile
1926,14,68,2024-12-18,Home,tablet
1927,3,86,2025-02-02,Toys,desktop
1928,216,90,2024-12-14,Electronics,mobile
1929,229,49,2024-12-30,Clothing,tablet
1930,336,43,2025-01-13,Home,mobile
1931,186,36,2025-02-17,Toys,mobile
1932,55,58,2024-10-01,Books,tablet
1933,500,13,2025-04-07,Home,tablet
1934,388,52,2024-12-14,Toys,mobile
1935,376,58,2024-09-15,Electronics,mobile
1936,254,32,2025-04-14,Books,tablet
1937,24,81,2024-08-17,Toys,desktop
1938,162,100,2024-05-03,Toys,mobile
1939,158,60,2025-01-10,Clothing,mobile
1940,82,83,2024-10-06,Home,desktop
1941,403,58,2024-06-14,Clothing,tablet
1942,159,99,2024-09-02,Books,tablet
1943,188,56,2025-02-25,Toys,desktop
1944,60,28,2024-06-16,Clothing,tablet
1945,403,1,2024-05-20,Home,tablet
1946,305,42,2025-03-28,Books,mobile
1947,319,82,2024-11-24,Electronics,mobile
1948,366,48,2024-07-31,Clothing,mobile
1949,211,40,2024-10-25,Books,desktop
1950,406,97,2025-01-19,Electronics,tablet
1951,152,63,2024-05-19,Clothing,tablet
1952,109,76,2025-02-22,Books,mobile
1953,76,72,2025-04-04,Books,mobile
