ip,timestamp,method,url,protocol,status,user_agent
192.168.0.10,2025-04-01T14:19:23,POST,/home,HTTP/1.1,404,Safari/537.36
192.168.0.3,2025-04-01T18:59:41,POST,/home,HTTP/1.1,404,Opera/9.80
192.168.0.9,2025-04-01T03:47:57,GET,/products,HTTP/1.1,404,Mozilla/5.0
192.168.0.7,2025-04-01T14:33:45,POST,/,HTTP/1.1,200,Opera/9.80
192.168.0.6,2025-04-01T20:25:32,POST,/,HTTP/1.1,404,Edge/91.0
192.168.0.10,2025-04-01T01:13:06,GET,/blog,HTTP/1.1,500,Mozilla/5.0
192.168.0.7,2025-04-01T23:20:33,GET,/products,HTTP/1.1,200,Mozilla/5.0
192.168.0.1,2025-04-01T04:23:09,GET,/contact,HTTP/1.1,404,Chrome/112.0
192.168.0.4,2025-04-01T03:15:28,POST,/about,HTTP/1.1,200,Safari/537.36
192.168.0.1,2025-04-01T05:17:08,POST,/contact,HTTP/1.1,200,Safari/537.36
192.168.0.4,2025-04-01T00:10:08,POST,/,HTTP/1.1,404,Safari/537.36
192.168.0.2,2025-04-01T15:47:51,POST,/products,HTTP/1.1,404,Edge/91.0
192.168.0.9,2025-04-01T21:09:02,POST,/,HTTP/1.1,200,Safari/537.36
192.168.0.3,2025-04-01T04:46:36,GET,/home,HTTP/1.1,200,Mozilla/5.0
192.168.0.1,2025-04-01T15:07:23,POST,/products,HTTP/1.1,200,Chrome/112.0
192.168.0.6,2025-04-01T10:49:32,POST,/products,HTTP/1.1,200,Edge/91.0
192.168.0.5,2025-04-01T07:36:02,POST,/products,HTTP/1.1,200,Safari/537.36
192.168.0.3,2025-04-01T08:38:00,POST,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.4,2025-04-01T06:53:11,GET,/about,HTTP/1.1,200,Safari/537.36
192.168.0.10,2025-04-01T00:37:39,POST,/products,HTTP/1.1,500,Mozilla/5.0
192.168.0.10,2025-04-01T09:14:25,POST,/home,HTTP/1.1,200,Opera/9.80
192.168.0.4,2025-04-01T10:02:09,POST,/home,HTTP/1.1,404,Mozilla/5.0
192.168.0.10,2025-04-01T21:53:39,GET,/about,HTTP/1.1,200,Opera/9.80
192.168.0.7,2025-04-01T20:57:46,POST,/contact,HTTP/1.1,404,Mozilla/5.0
192.168.0.3,2025-04-01T23:43:21,GET,/contact,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T06:03:33,GET,/contact,HTTP/1.1,404,Safari/537.36
192.168.0.3,2025-04-01T07:58:20,GET,/home,HTTP/1.1,404,Mozilla/5.0
192.168.0.3,2025-04-01T22:36:26,GET,/products,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T16:39:44,GET,/contact,HTTP/1.1,404,Opera/9.80
192.168.0.8,2025-04-01T15:28:47,POST,/about,HTTP/1.1,200,Edge/91.0
192.168.0.7,2025-04-01T06:35:41,GET,/,HTTP/1.1,500,Opera/9.80
192.168.0.8,2025-04-01T12:33:09,POST,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.5,2025-04-01T11:31:15,GET,/blog,HTTP/1.1,500,Edge/91.0
192.168.0.6,2025-04-01T04:18:12,GET,/about,HTTP/1.1,200,Opera/9.80
192.168.0.10,2025-04-01T07:34:49,GET,/products,HTTP/1.1,200,Opera/9.80
192.168.0.5,2025-04-01T18:35:12,GET,/home,HTTP/1.1,404,Opera/9.80
192.168.0.4,2025-04-01T15:12:18,GET,/about,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T22:38:57,POST,/blog,HTTP/1.1,404,Opera/9.80
192.168.0.6,2025-04-01T04:52:48,GET,/blog,HTTP/1.1,200,Edge/91.0
192.168.0.4,2025-04-01T11:02:21,GET,/blog,HTTP/1.1,200,Safari/537.36
192.168.0.2,2025-04-01T02:06:45,POST,/about,HTTP/1.1,500,Safari/537.36
192.168.0.1,2025-04-01T13:53:53,POST,/products,HTTP/1.1,404,Safari/537.36
192.168.0.3,2025-04-01T23:18:45,GET,/blog,HTTP/1.1,404,Chrome/112.0
192.168.0.9,2025-04-01T06:37:25,GET,/products,HTTP/1.1,404,Chrome/112.0
192.168.0.2,2025-04-01T07:04:55,POST,/contact,HTTP/1.1,404,Safari/537.36
192.168.0.5,2025-04-01T15:24:37,GET,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.5,2025-04-01T01:05:01,POST,/blog,HTTP/1.1,500,Edge/91.0
192.168.0.5,2025-04-01T22:53:48,GET,/blog,HTTP/1.1,404,Edge/91.0
192.168.0.7,2025-04-01T16:35:36,POST,/,HTTP/1.1,200,Mozilla/5.0
192.168.0.2,2025-04-01T20:10:40,GET,/,HTTP/1.1,200,Edge/91.0
192.168.0.3,2025-04-01T22:31:54,GET,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.4,2025-04-01T02:35:15,POST,/products,HTTP/1.1,404,Chrome/112.0
192.168.0.7,2025-04-01T06:34:22,POST,/products,HTTP/1.1,200,Opera/9.80
192.168.0.8,2025-04-01T11:16:49,POST,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.1,2025-04-01T20:53:39,POST,/contact,HTTP/1.1,200,Safari/537.36
192.168.0.2,2025-04-01T13:09:54,GET,/about,HTTP/1.1,500,Edge/91.0
192.168.0.7,2025-04-01T22:59:01,POST,/home,HTTP/1.1,404,Opera/9.80
192.168.0.5,2025-04-01T14:55:27,POST,/about,HTTP/1.1,500,Mozilla/5.0
192.168.0.2,2025-04-01T09:55:00,POST,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.6,2025-04-01T15:34:24,POST,/contact,HTTP/1.1,404,Chrome/112.0
192.168.0.5,2025-04-01T17:31:35,GET,/,HTTP/1.1,404,Edge/91.0
192.168.0.3,2025-04-01T15:00:50,POST,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T11:07:58,GET,/,HTTP/1.1,200,Opera/9.80
192.168.0.7,2025-04-01T02:54:42,GET,/home,HTTP/1.1,500,Edge/91.0
192.168.0.3,2025-04-01T18:52:49,GET,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.6,2025-04-01T01:32:58,GET,/about,HTTP/1.1,404,Chrome/112.0
192.168.0.3,2025-04-01T20:30:05,POST,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.10,2025-04-01T11:22:40,GET,/,HTTP/1.1,500,Opera/9.80
192.168.0.3,2025-04-01T12:12:54,POST,/contact,HTTP/1.1,500,Mozilla/5.0
192.168.0.5,2025-04-01T16:43:45,POST,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T17:53:20,GET,/blog,HTTP/1.1,500,Chrome/112.0
192.168.0.3,2025-04-01T06:38:50,POST,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.5,2025-04-01T13:41:54,POST,/contact,HTTP/1.1,500,Edge/91.0
192.168.0.3,2025-04-01T12:38:13,POST,/about,HTTP/1.1,404,Edge/91.0
192.168.0.6,2025-04-01T19:36:57,POST,/contact,HTTP/1.1,200,Opera/9.80
192.168.0.10,2025-04-01T17:43:23,POST,/about,HTTP/1.1,404,Chrome/112.0
192.168.0.4,2025-04-01T10:25:17,GET,/home,HTTP/1.1,200,Opera/9.80
192.168.0.5,2025-04-01T13:49:05,GET,/products,HTTP/1.1,200,Edge/91.0
192.168.0.10,2025-04-01T06:20:35,GET,/home,HTTP/1.1,404,Opera/9.80
192.168.0.2,2025-04-01T04:00:33,POST,/home,HTTP/1.1,200,Mozilla/5.0
192.168.0.3,2025-04-01T20:08:17,GET,/,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T15:21:01,POST,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.8,2025-04-01T11:10:52,POST,/about,HTTP/1.1,200,Opera/9.80
192.168.0.9,2025-04-01T16:18:03,POST,/blog,HTTP/1.1,404,Safari/537.36
192.168.0.7,2025-04-01T12:26:54,POST,/about,HTTP/1.1,404,Safari/537.36
192.168.0.8,2025-04-01T20:31:19,GET,/,HTTP/1.1,500,Edge/91.0
192.168.0.5,2025-04-01T13:50:30,POST,/about,HTTP/1.1,200,Safari/537.36
192.168.0.1,2025-04-01T06:29:15,POST,/contact,HTTP/1.1,200,Opera/9.80
192.168.0.3,2025-04-01T10:41:56,POST,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.4,2025-04-01T10:57:32,POST,/about,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T08:50:09,GET,/contact,HTTP/1.1,500,Edge/91.0
192.168.0.1,2025-04-01T04:38:28,GET,/about,HTTP/1.1,404,Mozilla/5.0
192.168.0.10,2025-04-01T20:11:10,GET,/contact,HTTP/1.1,200,Safari/537.36
192.168.0.3,2025-04-01T14:14:49,GET,/products,HTTP/1.1,200,Edge/91.0
192.168.0.7,2025-04-01T05:06:08,POST,/,HTTP/1.1,200,Edge/91.0
192.168.0.9,2025-04-01T19:51:34,POST,/,HTTP/1.1,200,Chrome/112.0
192.168.0.3,2025-04-01T09:50:41,POST,/products,HTTP/1.1,200,Edge/91.0
192.168.0.4,2025-04-01T06:31:17,POST,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.2,2025-04-01T02:59:19,GET,/home,HTTP/1.1,404,Chrome/112.0
192.168.0.5,2025-04-01T21:11:22,POST,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.7,2025-04-01T17:10:29,POST,/about,HTTP/1.1,200,Chrome/112.0
192.168.0.7,2025-04-01T15:47:45,GET,/about,HTTP/1.1,200,Opera/9.80
192.168.0.4,2025-04-01T02:14:08,GET,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.3,2025-04-01T15:35:41,GET,/about,HTTP/1.1,404,Edge/91.0
192.168.0.2,2025-04-01T15:59:14,POST,/home,HTTP/1.1,404,Mozilla/5.0
192.168.0.3,2025-04-01T17:50:03,GET,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.7,2025-04-01T01:30:10,POST,/blog,HTTP/1.1,500,Chrome/112.0
192.168.0.2,2025-04-01T03:14:18,GET,/contact,HTTP/1.1,500,Opera/9.80
192.168.0.2,2025-04-01T08:24:15,GET,/contact,HTTP/1.1,404,Chrome/112.0
192.168.0.7,2025-04-01T15:36:44,GET,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.1,2025-04-01T10:26:21,GET,/products,HTTP/1.1,200,Chrome/112.0
192.168.0.5,2025-04-01T03:21:13,POST,/about,HTTP/1.1,404,Chrome/112.0
192.168.0.4,2025-04-01T11:09:43,GET,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.6,2025-04-01T20:34:54,GET,/home,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T11:50:52,POST,/blog,HTTP/1.1,500,Safari/537.36
192.168.0.10,2025-04-01T16:05:57,GET,/products,HTTP/1.1,404,Opera/9.80
192.168.0.10,2025-04-01T13:12:24,GET,/blog,HTTP/1.1,200,Safari/537.36
192.168.0.3,2025-04-01T16:53:55,GET,/home,HTTP/1.1,404,Mozilla/5.0
192.168.0.2,2025-04-01T07:27:10,GET,/home,HTTP/1.1,404,Mozilla/5.0
192.168.0.2,2025-04-01T02:10:59,GET,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T09:50:27,GET,/about,HTTP/1.1,200,Mozilla/5.0
192.168.0.4,2025-04-01T23:38:23,POST,/about,HTTP/1.1,404,Edge/91.0
192.168.0.4,2025-04-01T23:41:37,GET,/products,HTTP/1.1,200,Safari/537.36
192.168.0.7,2025-04-01T05:39:23,GET,/home,HTTP/1.1,200,Edge/91.0
192.168.0.3,2025-04-01T12:57:32,POST,/home,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T05:45:38,GET,/home,HTTP/1.1,404,Mozilla/5.0
192.168.0.7,2025-04-01T22:28:10,GET,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T10:15:12,POST,/contact,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T15:12:12,POST,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.1,2025-04-01T09:45:39,POST,/,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T11:53:52,POST,/,HTTP/1.1,200,Opera/9.80
192.168.0.3,2025-04-01T12:13:34,POST,/contact,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T22:04:47,GET,/home,HTTP/1.1,500,Edge/91.0
192.168.0.7,2025-04-01T20:23:34,GET,/,HTTP/1.1,200,Chrome/112.0
192.168.0.2,2025-04-01T22:05:18,POST,/products,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T02:54:34,GET,/contact,HTTP/1.1,500,Chrome/112.0
192.168.0.4,2025-04-01T10:06:02,POST,/about,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T09:39:50,GET,/home,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T02:12:22,GET,/contact,HTTP/1.1,200,Opera/9.80
192.168.0.4,2025-04-01T18:10:18,POST,/about,HTTP/1.1,500,Edge/91.0
192.168.0.6,2025-04-01T23:51:32,POST,/blog,HTTP/1.1,500,Mozilla/5.0
192.168.0.8,2025-04-01T04:47:23,POST,/,HTTP/1.1,500,Chrome/112.0
192.168.0.1,2025-04-01T08:41:55,POST,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.1,2025-04-01T03:30:00,GET,/contact,HTTP/1.1,500,Opera/9.80
192.168.0.9,2025-04-01T03:31:40,POST,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.6,2025-04-01T11:39:52,POST,/blog,HTTP/1.1,404,Edge/91.0
192.168.0.8,2025-04-01T09:31:44,GET,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.8,2025-04-01T14:28:53,GET,/products,HTTP/1.1,200,Edge/91.0
192.168.0.9,2025-04-01T10:58:45,GET,/about,HTTP/1.1,200,Safari/537.36
192.168.0.1,2025-04-01T09:17:52,POST,/products,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T06:18:33,POST,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.10,2025-04-01T19:59:57,GET,/about,HTTP/1.1,404,Safari/537.36
192.168.0.7,2025-04-01T06:28:17,GET,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.4,2025-04-01T01:44:06,POST,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.8,2025-04-01T16:03:30,GET,/about,HTTP/1.1,200,Edge/91.0
192.168.0.6,2025-04-01T04:42:26,GET,/,HTTP/1.1,200,Mozilla/5.0
192.168.0.2,2025-04-01T05:09:28,POST,/contact,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T06:43:54,POST,/,HTTP/1.1,500,Mozilla/5.0
192.168.0.3,2025-04-01T18:01:34,POST,/products,HTTP/1.1,500,Mozilla/5.0
192.168.0.1,2025-04-01T11:02:23,GET,/about,HTTP/1.1,200,Edge/91.0
192.168.0.9,2025-04-01T13:45:52,GET,/contact,HTTP/1.1,500,Chrome/112.0
192.168.0.1,2025-04-01T17:27:37,POST,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.1,2025-04-01T12:17:49,POST,/products,HTTP/1.1,404,Edge/91.0
192.168.0.6,2025-04-01T22:47:38,POST,/,HTTP/1.1,200,Opera/9.80
192.168.0.1,2025-04-01T17:13:02,GET,/about,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T10:48:30,GET,/products,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T16:29:00,GET,/products,HTTP/1.1,200,Mozilla/5.0
192.168.0.10,2025-04-01T13:50:57,POST,/about,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T10:12:17,GET,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.5,2025-04-01T05:09:50,GET,/about,HTTP/1.1,404,Chrome/112.0
192.168.0.3,2025-04-01T13:57:50,POST,/contact,HTTP/1.1,200,Chrome/112.0
192.168.0.5,2025-04-01T01:47:34,POST,/contact,HTTP/1.1,404,Chrome/112.0
192.168.0.2,2025-04-01T13:16:10,GET,/,HTTP/1.1,200,Opera/9.80
192.168.0.9,2025-04-01T03:57:51,GET,/,HTTP/1.1,200,Mozilla/5.0
192.168.0.7,2025-04-01T23:46:57,POST,/home,HTTP/1.1,200,Safari/537.36
192.168.0.5,2025-04-01T04:40:57,GET,/products,HTTP/1.1,404,Opera/9.80
192.168.0.6,2025-04-01T11:48:11,GET,/blog,HTTP/1.1,404,Opera/9.80
192.168.0.5,2025-04-01T21:15:49,POST,/,HTTP/1.1,500,Safari/537.36
192.168.0.6,2025-04-01T17:01:55,POST,/products,HTTP/1.1,404,Chrome/112.0
192.168.0.4,2025-04-01T21:43:04,GET,/home,HTTP/1.1,200,Safari/537.36
192.168.0.2,2025-04-01T15:55:04,GET,/blog,HTTP/1.1,404,Chrome/112.0
192.168.0.8,2025-04-01T12:36:24,GET,/about,HTTP/1.1,404,Opera/9.80
192.168.0.9,2025-04-01T15:45:28,GET,/,HTTP/1.1,404,Opera/9.80
192.168.0.5,2025-04-01T22:38:01,POST,/,HTTP/1.1,200,Edge/91.0
192.168.0.6,2025-04-01T05:48:35,GET,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.10,2025-04-01T00:42:32,POST,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.8,2025-04-01T11:26:35,GET,/contact,HTTP/1.1,200,Safari/537.36
192.168.0.2,2025-04-01T07:27:20,GET,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.3,2025-04-01T04:13:35,POST,/about,HTTP/1.1,404,Edge/91.0
192.168.0.7,2025-04-01T14:40:52,POST,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.8,2025-04-01T20:45:23,POST,/,HTTP/1.1,200,Opera/9.80
192.168.0.3,2025-04-01T15:22:20,GET,/contact,HTTP/1.1,404,Opera/9.80
192.168.0.1,2025-04-01T13:59:22,GET,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.5,2025-04-01T09:24:54,POST,/products,HTTP/1.1,200,Edge/91.0
192.168.0.6,2025-04-01T19:25:59,GET,/about,HTTP/1.1,200,Opera/9.80
192.168.0.3,2025-04-01T23:43:40,POST,/products,HTTP/1.1,500,Chrome/112.0
192.168.0.3,2025-04-01T16:58:51,POST,/about,HTTP/1.1,200,Opera/9.80
192.168.0.6,2025-04-01T00:17:08,GET,/home,HTTP/1.1,500,Chrome/112.0
192.168.0.10,2025-04-01T21:15:57,POST,/about,HTTP/1.1,200,Safari/537.36
192.168.0.7,2025-04-01T21:37:20,POST,/about,HTTP/1.1,200,Mozilla/5.0
192.168.0.8,2025-04-01T03:14:46,GET,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.9,2025-04-01T17:24:44,GET,/products,HTTP/1.1,404,Safari/537.36
192.168.0.1,2025-04-01T19:34:15,GET,/contact,HTTP/1.1,200,Chrome/112.0
192.168.0.3,2025-04-01T10:56:02,GET,/blog,HTTP/1.1,200,Safari/537.36
192.168.0.9,2025-04-01T04:08:44,GET,/blog,HTTP/1.1,404,Safari/537.36
192.168.0.9,2025-04-01T08:19:05,GET,/home,HTTP/1.1,404,Edge/91.0
192.168.0.4,2025-04-01T21:53:03,GET,/about,HTTP/1.1,200,Edge/91.0
192.168.0.9,2025-04-01T13:18:22,GET,/,HTTP/1.1,200,Mozilla/5.0
192.168.0.2,2025-04-01T18:29:14,POST,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.6,2025-04-01T05:02:10,POST,/products,HTTP/1.1,404,Safari/537.36
192.168.0.4,2025-04-01T04:32:24,POST,/,HTTP/1.1,404,Chrome/112.0
192.168.0.2,2025-04-01T05:41:49,GET,/,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T17:13:57,GET,/,HTTP/1.1,500,Safari/537.36
192.168.0.9,2025-04-01T19:27:59,POST,/home,HTTP/1.1,200,Mozilla/5.0
192.168.0.6,2025-04-01T15:12:23,POST,/,HTTP/1.1,200,Edge/91.0
192.168.0.6,2025-04-01T03:13:04,GET,/about,HTTP/1.1,404,Edge/91.0
192.168.0.4,2025-04-01T09:36:11,GET,/products,HTTP/1.1,200,Edge/91.0
192.168.0.6,2025-04-01T16:16:51,POST,/home,HTTP/1.1,404,Safari/537.36
192.168.0.10,2025-04-01T14:11:50,GET,/blog,HTTP/1.1,404,Opera/9.80
192.168.0.3,2025-04-01T09:28:09,POST,/about,HTTP/1.1,404,Chrome/112.0
192.168.0.9,2025-04-01T21:19:03,POST,/about,HTTP/1.1,500,Safari/537.36
192.168.0.7,2025-04-01T08:05:00,POST,/home,HTTP/1.1,500,Opera/9.80
192.168.0.8,2025-04-01T06:07:20,POST,/products,HTTP/1.1,200,Opera/9.80
192.168.0.7,2025-04-01T14:06:56,GET,/home,HTTP/1.1,200,Mozilla/5.0
192.168.0.7,2025-04-01T16:58:26,POST,/contact,HTTP/1.1,500,Opera/9.80
192.168.0.5,2025-04-01T03:31:05,GET,/home,HTTP/1.1,404,Chrome/112.0
192.168.0.3,2025-04-01T21:22:23,POST,/about,HTTP/1.1,200,Chrome/112.0
192.168.0.8,2025-04-01T12:37:17,GET,/about,HTTP/1.1,200,Safari/537.36
192.168.0.9,2025-04-01T03:15:06,POST,/products,HTTP/1.1,200,Opera/9.80
192.168.0.4,2025-04-01T07:11:59,GET,/about,HTTP/1.1,200,Edge/91.0
192.168.0.9,2025-04-01T14:40:43,GET,/about,HTTP/1.1,200,Chrome/112.0
192.168.0.6,2025-04-01T17:04:22,POST,/blog,HTTP/1.1,404,Safari/537.36
192.168.0.2,2025-04-01T13:11:45,POST,/,HTTP/1.1,404,Opera/9.80
192.168.0.8,2025-04-01T05:15:54,GET,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.4,2025-04-01T08:24:48,POST,/home,HTTP/1.1,200,Safari/537.36
192.168.0.2,2025-04-01T04:21:07,POST,/about,HTTP/1.1,200,Opera/9.80
192.168.0.1,2025-04-01T12:32:31,POST,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.6,2025-04-01T16:40:34,POST,/about,HTTP/1.1,200,Opera/9.80
192.168.0.6,2025-04-01T06:15:22,POST,/products,HTTP/1.1,200,Opera/9.80
192.168.0.9,2025-04-01T17:16:12,POST,/home,HTTP/1.1,404,Chrome/112.0
192.168.0.7,2025-04-01T16:38:44,POST,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.5,2025-04-01T16:41:11,GET,/home,HTTP/1.1,200,Safari/537.36
192.168.0.5,2025-04-01T01:05:50,POST,/home,HTTP/1.1,404,Safari/537.36
192.168.0.1,2025-04-01T19:16:36,POST,/,HTTP/1.1,200,Safari/537.36
192.168.0.2,2025-04-01T12:50:34,POST,/,HTTP/1.1,404,Chrome/112.0
192.168.0.5,2025-04-01T14:19:21,POST,/,HTTP/1.1,200,Chrome/112.0
192.168.0.1,2025-04-01T18:43:36,POST,/about,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T16:05:55,GET,/,HTTP/1.1,200,Opera/9.80
192.168.0.6,2025-04-01T23:44:16,GET,/about,HTTP/1.1,200,Safari/537.36
192.168.0.7,2025-04-01T13:58:08,POST,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.2,2025-04-01T03:29:24,POST,/about,HTTP/1.1,404,Chrome/112.0
192.168.0.10,2025-04-01T21:28:31,GET,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T15:46:23,GET,/products,HTTP/1.1,200,Opera/9.80
192.168.0.5,2025-04-01T15:23:52,POST,/products,HTTP/1.1,200,Mozilla/5.0
192.168.0.10,2025-04-01T17:05:06,GET,/,HTTP/1.1,404,Safari/537.36
192.168.0.1,2025-04-01T14:47:55,GET,/contact,HTTP/1.1,500,Mozilla/5.0
192.168.0.9,2025-04-01T03:36:09,POST,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.2,2025-04-01T06:30:46,GET,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.10,2025-04-01T17:02:04,GET,/about,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T15:30:21,POST,/contact,HTTP/1.1,500,Edge/91.0
192.168.0.7,2025-04-01T22:38:45,POST,/,HTTP/1.1,200,Edge/91.0
192.168.0.10,2025-04-01T00:09:51,POST,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.5,2025-04-01T06:54:56,GET,/products,HTTP/1.1,200,Mozilla/5.0
192.168.0.9,2025-04-01T20:51:12,GET,/,HTTP/1.1,200,Opera/9.80
192.168.0.10,2025-04-01T05:19:00,GET,/products,HTTP/1.1,200,Edge/91.0
192.168.0.8,2025-04-01T01:53:08,GET,/contact,HTTP/1.1,404,Safari/537.36
192.168.0.6,2025-04-01T00:35:51,GET,/home,HTTP/1.1,404,Opera/9.80
192.168.0.7,2025-04-01T01:27:59,POST,/,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T16:09:41,POST,/,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T15:18:27,GET,/home,HTTP/1.1,200,Mozilla/5.0
192.168.0.4,2025-04-01T07:00:41,POST,/blog,HTTP/1.1,200,Safari/537.36
192.168.0.9,2025-04-01T10:28:19,GET,/products,HTTP/1.1,404,Opera/9.80
192.168.0.5,2025-04-01T18:00:15,POST,/products,HTTP/1.1,404,Mozilla/5.0
192.168.0.10,2025-04-01T16:49:44,GET,/home,HTTP/1.1,200,Opera/9.80
192.168.0.8,2025-04-01T16:28:28,GET,/about,HTTP/1.1,200,Mozilla/5.0
192.168.0.6,2025-04-01T15:55:22,GET,/about,HTTP/1.1,200,Edge/91.0
192.168.0.8,2025-04-01T09:35:45,POST,/contact,HTTP/1.1,404,Safari/537.36
192.168.0.10,2025-04-01T14:43:47,GET,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.9,2025-04-01T16:48:58,GET,/home,HTTP/1.1,500,Opera/9.80
192.168.0.8,2025-04-01T01:14:04,GET,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.2,2025-04-01T00:37:22,POST,/,HTTP/1.1,200,Mozilla/5.0
192.168.0.6,2025-04-01T15:34:59,POST,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T01:33:21,POST,/contact,HTTP/1.1,404,Edge/91.0
192.168.0.4,2025-04-01T05:07:06,POST,/,HTTP/1.1,200,Safari/537.36
192.168.0.3,2025-04-01T01:41:40,POST,/home,HTTP/1.1,500,Opera/9.80
192.168.0.7,2025-04-01T22:54:16,GET,/,HTTP/1.1,404,Safari/537.36
192.168.0.1,2025-04-01T22:42:04,POST,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.3,2025-04-01T10:06:33,POST,/products,HTTP/1.1,200,Safari/537.36
192.168.0.7,2025-04-01T21:53:56,POST,/home,HTTP/1.1,404,Safari/537.36
192.168.0.2,2025-04-01T15:26:20,POST,/,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T15:38:30,POST,/,HTTP/1.1,404,Opera/9.80
192.168.0.10,2025-04-01T20:55:39,GET,/contact,HTTP/1.1,404,Chrome/112.0
192.168.0.1,2025-04-01T02:50:46,GET,/blog,HTTP/1.1,500,Opera/9.80
192.168.0.1,2025-04-01T14:16:31,POST,/contact,HTTP/1.1,404,Edge/91.0
192.168.0.1,2025-04-01T23:12:02,POST,/home,HTTP/1.1,404,Safari/537.36
192.168.0.1,2025-04-01T07:30:27,GET,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.3,2025-04-01T04:35:23,GET,/home,HTTP/1.1,404,Opera/9.80
192.168.0.4,2025-04-01T22:17:46,GET,/about,HTTP/1.1,200,Edge/91.0
